windSpeed	relativeAngle	shipSpeed	value
1	4.41149260502091	13	1.64560166302586E-03
1	4.39055782704305	13	1.62353875478562E-03
1	4.33537607358011	13	1.6018129682437E-03
1	4.2456884836312	13	1.58058964914123E-03
1	4.12152658646919	13	1.56003031896001E-03
1	3.96323496744979	13	1.54029144578135E-03
1	3.77149129191364	13	1.52152325320223E-03
1	3.54732259546298	13	1.50386857721267E-03
1	3.29211670549828	13	1.37671774551015E-03
1	3.0076276742423	13	1.36280301586349E-03
1	2.69597419005873	13	1.35026472235852E-03
1	2.35963010030344	13	1.27695219525021E-03
1	2.00140642784234	13	1.26788388860112E-03
1	1.62442458953437	13	1.26036834871465E-03
1	1.23208091429089	13	1.04474432689752E-03
1	0.828002987724336	13	1.04120428386922E-03
1	0.415998789222528	13	1.14368633811779E-05
1	8.33333327986608E-04	13	1.14290102356268E-05
1	0	14	1.78583500977268E-05
1	0.332991141868058	14	1.78498928418006E-05
1	0.663929931023852	14	1.61937414780379E-03
1	0.990768029333177	14	1.61556174840236E-03
1	1.31146528731495	14	1.61026507256218E-03
1	1.62399423710587	14	1.92541264430802E-03
1	1.92634506333143	14	1.91564664449461E-03
1	2.21653120991562	14	1.90428274089854E-03
1	2.49259577875748	14	1.89140742082379E-03
1	2.75261887228558	14	1.96862095410554E-03
1	2.99472602529649	14	1.95226739420461E-03
1	3.21709786113073	14	1.93467001780815E-03
1	3.41798109191209	14	1.91596275283759E-03
1	3.59570096090009	14	0.002048827419715
1	3.74867519551636	14	2.02668638831602E-03
1	3.8754295008237	14	2.0038303055055E-03
1	3.97461457378313	14	1.98043312064922E-03
1	4.04502455737319	14	1.95667290130413E-03
1	4.08561677997488	14	1.93273047738255E-03
1	4.09553253936812	14	1.90878806531587E-03
1	4.07411859330912	14	1.88502788117198E-03
1	4.02094891230957	14	1.86163075401747E-03
1	3.93584613882459	14	1.83877474928016E-03
1	3.81890208623996	14	1.81663381418928E-03
1	3.67049650831511	14	1.79537645349091E-03
1	3.49131328425471	14	1.64300011437496E-03
1	3.28235310678762	14	1.62540285063717E-03
1	3.04494174151414	14	1.60904940696324E-03
1	2.78073295581785	14	1.59406424163375E-03
1	2.49170530345742	14	1.50709655401898E-03
1	2.180152101839	14	1.49573274661972E-03
1	1.84866415338738	14	1.48596683377441E-03
1	1.50010503484335	14	1.47787313889346E-03
1	1.13757909654602	14	1.22550833620913E-03
1	0.764392659201663	14	1.22169596795836E-03
1	0.384009244387688	14	1.34218315241612E-05
1	7.69230764378457E-04	14	1.3413374305328E-05
1	0	15	2.03189617907501E-05
1	0.312174670301972	15	2.03099005134718E-05
1	0.622398248583651	15	1.84269582597332E-03
1	0.928724104690705	15	1.83861109348573E-03
1	1.22921467688323	15	1.83293605740204E-03
1	1.52194636722844	15	2.19220496922331E-03
1	1.80501486880806	15	2.18174134029766E-03
1	2.07654106554981	15	2.16956566233163E-03
1	2.33467764190848	15	2.15577060086555E-03
1	2.57761653401207	15	2.24480064538645E-03
1	2.8035973454975	15	2.22727887407259E-03
1	3.01091683919364	15	2.20842443504875E-03
1	3.19793959904965	15	2.18838082350575E-03
1	3.36310993414806	15	2.16730058481349E-03
1	3.50496506714156	15	2.31791841741246E-03
1	3.62214961190861	15	2.29342960995275E-03
1	3.71343129868143	15	2.26836104773962E-03
1	3.77771784869135	15	2.24290351852859E-03
